damage_count,affected_kk,total_population,disaster_type,severity_level,emergency_duration_days,vulnerability_index,qty_beras_kg,qty_minyak_liter,qty_gula_kg,qty_indomie_pcs,qty_biskuit_pack,qty_sarden_pcs,qty_kornet_pcs,qty_susu_cair_pcs,qty_susu_bubuk_box,qty_matras_pcs,qty_kasur_lipat_pcs,qty_karpet_pcs,qty_kompor_set,qty_kipas_pcs
435,519,2539,Gempa Bumi,5,3,0.47,777.2,154.8,154.5,783,596,156,157,151,168,602,602,602,482,120
389,398,3514,Gempa Bumi,4,5,0.59,967.9,196.9,198.7,1054,830,204,197,200,192,430,430,430,344,86
425,467,4309,Banjir,3,10,0.54,2323.5,458.5,484.7,2385,1956,475,503,446,463,467,467,467,374,234
318,337,10354,Gempa Bumi,3,3,0.68,530.3,102.7,101.2,485,420,106,108,100,97,337,337,337,270,67
158,179,4118,Banjir,5,7,0.81,644.3,133.7,122.7,655,478,130,122,118,122,208,208,208,166,104
359,401,9373,Angin Kencang,5,3,0.71,596.8,109.9,118.9,606,463,110,123,128,128,465,465,465,372,233
190,211,2033,Banjir,3,3,0.7,304.9,56.3,63.5,315,239,65,68,60,61,211,211,211,169,106
100,108,11805,Gempa Bumi,1,5,0.32,265.9,50.6,54.0,276,217,51,56,56,53,91,91,91,73,18
411,486,8901,Angin Kencang,1,5,0.9,1217.1,230.9,257.2,1154,957,241,240,244,242,408,408,408,327,204
434,486,10400,Tanah Longsor,5,3,0.53,744.2,152.6,143.3,649,567,142,140,150,143,564,564,564,451,113
466,490,4125,Tanah Longsor,2,7,0.75,1713.2,331.7,347.0,1643,1353,296,337,332,376,451,451,451,361,90
52,59,1418,Banjir,2,1,0.82,29.7,5.9,5.9,28,23,6,6,6,6,54,54,54,43,27
49,56,11310,Tanah Longsor,2,1,0.74,26.7,5.8,5.7,27,23,6,5,6,6,52,52,52,41,10
446,448,14565,Banjir,1,1,0.45,228.9,43.4,43.5,225,172,45,44,43,43,376,376,376,301,188
100,105,5640,Gempa Bumi,4,5,0.74,273.1,54.8,53.1,283,213,56,55,48,51,113,113,113,91,23
444,471,3316,Tanah Longsor,1,3,0.85,703.3,138.2,145.9,687,575,135,139,148,145,396,396,396,317,79
382,406,2032,Gempa Bumi,3,5,0.25,1028.8,195.2,195.0,1043,845,184,195,187,204,406,406,406,325,81
251,266,8010,Gempa Bumi,2,10,0.46,1337.6,249.4,253.0,1167,1092,261,250,283,255,245,245,245,196,49
374,399,7286,Banjir,2,3,0.28,565.8,127.4,120.5,648,478,116,115,112,120,367,367,367,294,184
464,494,7064,Gempa Bumi,2,3,0.42,744.7,159.5,145.5,747,612,147,133,145,143,454,454,454,364,91
54,66,2216,Banjir,4,7,0.67,244.0,43.3,47.6,228,187,49,42,47,48,71,71,71,57,36
375,405,5012,Banjir,5,3,0.49,587.9,109.0,121.3,570,473,129,123,123,119,470,470,470,376,235
389,423,4868,Gempa Bumi,5,1,0.83,200.6,41.6,43.5,220,168,41,44,42,43,491,491,491,393,98
137,146,6783,Gempa Bumi,1,5,0.28,394.5,76.4,69.5,338,292,74,68,70,77,123,123,123,98,25
162,201,10191,Gempa Bumi,5,3,0.53,290.0,61.4,58.4,316,236,57,62,58,56,233,233,233,187,47
354,401,11239,Banjir,3,10,0.78,1954.5,432.3,393.9,2046,1656,396,405,400,374,401,401,401,321,200
292,337,6400,Angin Kencang,4,7,0.65,1124.2,226.2,238.1,1167,947,239,238,226,240,364,364,364,291,182
479,567,5217,Tsunami,4,3,0.78,851.0,166.8,163.9,881,704,154,174,163,175,612,612,612,490,122
500,542,4365,Banjir,2,7,0.28,1995.3,384.7,372.8,1975,1523,395,373,390,381,499,499,499,399,249
404,502,9491,Tanah Longsor,4,14,0.41,3528.9,741.2,703.5,3152,2701,728,669,724,713,542,542,542,434,108
81,84,8740,Angin Kencang,3,5,0.3,214.6,39.9,41.1,204,178,42,42,43,41,84,84,84,67,42
468,522,9051,Banjir,3,3,0.62,800.1,151.0,155.1,831,660,151,165,163,165,522,522,522,418,261
220,228,11572,Gempa Bumi,2,7,0.36,797.2,157.6,166.2,769,646,165,142,165,167,210,210,210,168,42
85,102,646,Banjir,5,3,0.27,146.2,32.2,30.2,147,114,30,32,31,32,118,118,118,95,59
83,85,3444,Angin Kencang,2,10,0.63,423.3,79.2,91.0,442,331,90,81,85,83,78,78,78,63,39
319,363,4668,Angin Kencang,4,3,0.9,501.1,108.0,109.2,531,421,112,108,113,109,392,392,392,314,196
67,69,12623,Banjir,1,5,0.99,168.2,34.6,34.5,181,129,35,30,34,35,58,58,58,46,29
414,461,2297,Banjir,1,1,0.91,214.8,47.4,49.4,245,181,48,46,49,46,387,387,387,310,194
453,485,12897,Gempa Bumi,2,7,0.67,1722.9,325.0,339.0,1778,1372,296,328,343,348,446,446,446,357,89
234,287,1691,Angin Kencang,5,3,0.25,454.5,81.9,85.4,406,338,87,85,84,85,333,333,333,266,166
198,201,8680,Tsunami,5,3,0.22,279.4,56.7,58.7,277,237,60,62,55,61,233,233,233,187,47
259,301,11983,Banjir,5,5,0.34,777.5,149.3,150.0,787,639,150,154,162,148,349,349,349,279,175
177,208,5943,Banjir,5,1,0.28,104.7,20.1,20.9,108,84,20,22,22,21,241,241,241,193,121
298,364,7315,Banjir,4,7,0.25,1354.6,250.9,261.6,1286,957,236,254,259,267,393,393,393,314,197
280,341,5385,Gempa Bumi,4,5,0.43,843.7,166.6,167.0,845,699,167,158,154,170,368,368,368,295,74
300,373,10583,Angin Kencang,4,5,0.44,932.5,182.0,189.9,1006,740,173,178,188,193,403,403,403,322,201
129,137,9926,Tanah Longsor,2,10,0.7,725.2,153.0,139.9,712,563,139,137,136,140,126,126,126,101,25
498,532,7993,Banjir,5,5,0.35,1305.9,262.4,256.5,1293,1074,259,268,255,259,617,617,617,494,309
371,408,9010,Banjir,2,3,0.42,601.9,113.3,120.0,595,445,119,128,122,125,375,375,375,300,188
438,497,6642,Banjir,1,1,0.66,244.7,53.7,48.0,240,204,48,48,49,50,417,417,417,334,209
180,197,9132,Tanah Longsor,5,7,0.57,707.9,153.9,140.6,659,549,137,129,126,134,229,229,229,183,46
292,346,3410,Tsunami,5,10,0.68,1648.2,354.0,356.0,1653,1418,326,366,366,346,401,401,401,321,80
207,207,8856,Banjir,3,3,0.44,316.3,62.3,62.8,318,239,61,58,62,62,207,207,207,166,104
489,491,10035,Tanah Longsor,3,7,0.41,1690.7,345.8,349.8,1880,1466,314,364,332,345,491,491,491,393,98
294,347,1981,Gempa Bumi,1,5,0.46,842.4,161.3,177.1,878,702,180,192,177,169,291,291,291,233,58
428,522,12325,Gempa Bumi,4,3,0.58,804.5,162.8,162.7,806,646,146,158,151,158,564,564,564,451,113
338,404,7411,Gempa Bumi,2,10,0.77,2154.6,385.2,389.6,1965,1625,392,410,393,427,372,372,372,297,74
471,485,11087,Banjir,1,5,0.48,1151.6,248.3,231.7,1313,1024,240,243,253,226,407,407,407,326,204
175,216,12446,Banjir,1,7,0.82,778.8,156.0,146.2,743,564,154,149,141,156,181,181,181,145,91
29,33,13329,Gempa Bumi,5,10,0.93,152.4,33.9,34.0,171,127,34,33,35,32,38,38,38,31,8
179,212,1293,Banjir,1,5,0.51,500.8,105.3,106.9,450,448,118,108,107,104,178,178,178,142,89
41,43,6727,Banjir,2,7,0.24,146.7,30.0,31.1,156,127,31,30,30,30,40,40,40,32,20
470,534,2371,Tanah Longsor,5,7,0.63,1898.5,371.2,362.5,2071,1646,377,406,363,348,619,619,619,496,124
192,208,13832,Banjir,5,5,0.35,470.6,102.2,102.0,603,409,104,105,103,106,241,241,241,193,121
344,428,11586,Banjir,5,5,0.62,1018.4,204.5,216.0,1082,772,226,216,207,198,496,496,496,397,248
237,265,9874,Banjir,1,10,0.28,1376.0,248.9,259.0,1340,1030,272,276,269,252,223,223,223,178,111
304,361,10288,Banjir,4,5,0.54,903.4,181.0,186.3,862,722,161,176,181,184,390,390,390,312,195
461,531,10654,Angin Kencang,3,3,0.58,827.5,162.1,164.2,780,631,170,160,159,159,531,531,531,425,266
225,230,11402,Tsunami,2,5,0.37,544.4,114.3,113.5,589,476,121,118,114,114,212,212,212,169,42
114,129,953,Gempa Bumi,4,5,0.56,324.7,60.2,65.7,334,263,65,70,67,64,139,139,139,111,28
278,316,8923,Banjir,5,5,0.9,771.1,155.2,159.0,782,679,152,170,172,155,367,367,367,293,183
355,419,6698,Banjir,2,5,0.89,972.5,209.5,213.0,1100,816,216,201,215,218,385,385,385,308,193
17,18,1211,Angin Kencang,2,7,0.98,65.6,12.2,13.1,60,49,12,12,13,13,17,17,17,13,8
86,105,11000,Banjir,3,3,0.64,157.3,31.8,32.4,155,126,29,31,30,29,105,105,105,84,52
389,450,5306,Tanah Longsor,1,1,0.65,227.1,44.9,43.7,229,176,46,43,49,45,378,378,378,302,76
317,320,4950,Tsunami,2,5,0.48,846.3,162.3,157.8,783,686,155,172,160,148,294,294,294,236,59
345,406,8652,Angin Kencang,3,1,0.88,207.2,38.0,40.6,172,162,43,41,42,41,406,406,406,325,203
390,478,2036,Banjir,4,3,0.26,734.1,135.3,144.5,719,565,144,156,141,141,516,516,516,413,258
181,212,3868,Angin Kencang,5,1,0.61,103.1,20.5,20.8,99,84,20,21,23,23,246,246,246,197,123
337,369,2296,Tanah Longsor,4,1,0.95,182.7,37.5,36.7,174,158,39,40,39,37,399,399,399,319,80
351,403,4533,Banjir,4,7,0.76,1478.4,263.1,280.0,1354,1091,275,271,275,274,435,435,435,348,218
145,151,8748,Gempa Bumi,2,7,0.49,523.4,113.2,102.8,533,393,101,103,110,105,139,139,139,111,28
315,362,12690,Banjir,5,3,0.61,556.1,110.0,110.6,552,403,108,113,112,106,420,420,420,336,210
225,253,13710,Banjir,5,5,0.36,639.9,131.8,126.7,637,486,120,123,121,128,293,293,293,235,147
423,426,10259,Banjir,2,7,0.86,1515.1,286.7,298.0,1537,1248,318,309,294,296,392,392,392,314,196
54,58,8715,Banjir,4,5,0.66,141.3,28.5,30.6,148,112,30,30,28,31,63,63,63,50,31
382,400,8670,Banjir,3,5,0.23,927.5,185.7,197.0,957,829,197,197,191,197,400,400,400,320,200
432,474,14561,Tsunami,4,5,0.26,1124.3,251.6,254.9,1159,899,245,242,243,226,512,512,512,410,102
421,446,5111,Banjir,2,5,0.68,1097.7,228.5,222.6,1142,964,223,222,221,217,410,410,410,328,205
304,367,13252,Banjir,5,10,0.87,1794.8,360.4,381.3,1877,1469,344,352,358,358,426,426,426,341,213
68,80,9993,Gempa Bumi,1,3,0.65,122.8,24.0,23.9,122,95,24,25,24,24,67,67,67,54,13
107,127,6743,Angin Kencang,5,7,0.67,436.1,84.2,92.3,444,319,93,73,89,91,147,147,147,118,74
334,364,7849,Banjir,5,7,0.48,1309.4,247.7,261.8,1262,1099,265,246,256,264,422,422,422,338,211
77,77,2066,Tanah Longsor,5,5,0.75,186.7,40.0,40.4,198,139,38,39,39,39,89,89,89,71,18
27,28,5022,Tanah Longsor,3,5,0.94,75.2,13.9,14.0,69,56,14,14,14,14,28,28,28,22,6
344,409,9338,Gempa Bumi,4,5,0.45,981.8,218.2,213.6,1020,758,211,203,193,205,442,442,442,353,88
155,178,11998,Banjir,3,3,0.87,280.0,52.3,52.8,275,219,53,51,53,55,178,178,178,142,89
72,82,4986,Banjir,1,7,0.79,272.8,65.8,59.0,300,234,54,59,55,56,69,69,69,55,34
447,478,12349,Angin Kencang,2,3,0.87,727.3,154.5,149.8,800,615,150,155,144,134,440,440,440,352,220
180,183,8372,Tsunami,1,10,0.7,913.7,193.4,192.4,1070,721,177,186,177,183,154,154,154,123,31
47,56,5886,Banjir,2,1,0.78,28.2,5.3,5.6,28,24,6,6,5,5,52,52,52,41,26
242,244,1220,Banjir,4,1,0.4,128.5,24.3,23.2,122,98,24,26,24,24,264,264,264,211,132
359,364,12069,Banjir,3,3,0.85,536.2,109.6,111.8,576,447,117,125,111,104,364,364,364,291,182
277,297,1582,Banjir,1,3,0.45,481.0,87.4,90.7,446,374,87,87,89,85,249,249,249,200,125
371,424,5492,Banjir,1,3,0.49,628.1,125.9,129.8,684,495,118,136,124,125,356,356,356,285,178
313,391,1819,Banjir,3,3,0.45,593.1,114.4,121.7,592,497,110,110,123,115,391,391,391,313,196
105,107,13847,Tanah Longsor,2,7,0.72,364.5,74.4,77.9,354,303,77,72,69,74,98,98,98,79,20
459,513,2440,Gempa Bumi,3,3,0.72,712.5,154.5,152.7,734,629,147,154,156,155,513,513,513,410,103
95,109,12754,Tsunami,4,3,0.65,162.2,32.9,32.3,177,129,32,33,31,33,118,118,118,94,24
219,264,11381,Banjir,3,7,0.52,945.0,180.6,186.8,961,752,209,179,177,172,264,264,264,211,132
170,199,7590,Gempa Bumi,1,3,0.95,275.7,67.4,60.6,292,234,59,60,58,62,167,167,167,134,33
366,440,6913,Banjir,3,10,0.64,2252.4,420.5,433.7,2355,1840,445,438,429,456,440,440,440,352,220
432,488,13921,Gempa Bumi,3,3,0.44,719.0,160.1,151.7,753,585,136,151,146,145,488,488,488,390,98
283,314,1653,Banjir,4,3,0.69,465.3,91.3,95.0,433,365,96,90,92,96,339,339,339,271,170
128,148,813,Tsunami,5,3,0.95,213.2,43.2,45.8,215,171,47,44,42,42,172,172,172,137,34
200,245,10518,Gempa Bumi,3,14,1.0,1757.1,320.8,349.0,1762,1315,353,353,353,333,245,245,245,196,49
417,474,9332,Tanah Longsor,5,14,0.98,3505.3,698.7,682.2,3070,2709,675,639,677,668,550,550,550,440,110
332,382,2493,Gempa Bumi,4,5,0.35,995.9,194.6,195.3,928,786,190,187,188,194,413,413,413,330,83
35,38,9140,Tanah Longsor,5,5,0.8,87.7,18.6,18.6,96,73,19,19,19,19,44,44,44,35,9
354,407,9516,Banjir,3,1,0.35,204.5,37.7,42.1,208,154,38,40,41,41,407,407,407,326,204
144,167,4829,Banjir,3,3,0.33,250.0,50.5,50.7,249,210,47,53,49,48,167,167,167,134,84
292,347,2017,Tanah Longsor,5,7,0.84,1081.7,223.8,248.3,1150,1044,234,284,239,236,403,403,403,322,81
66,75,11640,Tanah Longsor,1,3,0.94,118.8,23.1,22.9,116,85,25,22,24,23,63,63,63,50,13
460,483,13835,Tanah Longsor,5,3,0.94,704.0,138.3,147.8,718,568,150,148,147,139,560,560,560,448,112
219,251,6605,Banjir,2,10,0.73,1223.3,247.4,248.3,1105,1022,245,253,261,269,231,231,231,185,115
56,60,11463,Banjir,3,5,0.91,148.2,30.2,30.3,148,121,29,30,31,30,60,60,60,48,30
145,148,13533,Gempa Bumi,3,1,0.95,74.8,14.7,14.5,81,64,14,15,16,15,148,148,148,118,30
404,487,3821,Banjir,3,10,0.48,2532.0,488.3,497.8,2470,1805,516,512,497,437,487,487,487,390,244
213,217,12510,Gempa Bumi,4,3,0.84,334.4,62.6,65.9,322,285,67,69,62,69,234,234,234,187,47
94,109,1568,Banjir,1,3,0.2,156.1,30.8,31.8,172,134,32,34,34,34,92,92,92,73,46
106,132,7872,Banjir,4,3,0.2,209.3,40.0,39.6,210,161,41,40,40,38,143,143,143,114,71
84,86,14730,Angin Kencang,4,3,0.39,135.7,28.6,25.1,132,100,24,28,26,25,93,93,93,74,46
136,143,2267,Banjir,2,5,0.83,358.9,76.7,70.4,337,302,69,76,75,73,132,132,132,105,66
146,174,5992,Tanah Longsor,4,5,0.44,459.9,84.0,90.5,402,375,87,92,87,87,188,188,188,150,38
249,255,6595,Tanah Longsor,2,14,0.83,1795.0,357.4,347.3,1845,1434,318,338,347,316,235,235,235,188,47
18,22,951,Banjir,2,7,0.98,75.7,14.7,15.0,70,60,15,16,17,15,20,20,20,16,10
402,402,7224,Banjir,5,7,0.57,1498.8,293.1,282.5,1435,1107,268,301,284,279,466,466,466,373,233
125,153,3469,Tanah Longsor,4,5,0.78,392.2,73.2,72.7,357,311,73,80,77,80,165,165,165,132,33
2,2,9031,Banjir,5,3,0.38,3.2,0.6,0.7,3,2,1,1,1,1,2,2,2,2,1
332,409,13971,Banjir,2,7,0.91,1428.7,285.8,276.6,1307,1132,306,295,283,279,376,376,376,301,188
480,584,9331,Gempa Bumi,5,7,0.67,2039.6,414.3,427.3,2187,1545,383,409,400,429,677,677,677,542,135
490,556,14746,Angin Kencang,4,5,0.58,1498.5,231.6,282.2,1369,1125,276,287,285,282,600,600,600,480,300
200,239,7868,Banjir,3,3,0.85,388.9,71.8,75.8,345,279,67,71,65,71,239,239,239,191,120
435,443,7479,Tanah Longsor,3,3,0.33,680.6,134.7,129.1,654,502,131,133,129,114,443,443,443,354,89
138,143,8928,Banjir,1,3,0.52,216.9,44.9,39.2,210,181,41,43,44,42,120,120,120,96,60
203,222,12226,Tsunami,3,1,0.35,108.5,21.6,22.3,108,94,25,23,23,23,222,222,222,178,44
398,451,4536,Banjir,2,1,0.68,234.3,47.9,44.6,217,168,50,43,44,44,415,415,415,332,207
282,343,14456,Gempa Bumi,3,7,0.87,1191.5,245.8,236.9,1099,902,267,262,230,239,343,343,343,274,69
303,344,13209,Tanah Longsor,4,7,0.27,1183.5,234.8,242.8,1170,959,267,257,237,237,372,372,372,297,74
30,35,4694,Banjir,1,1,0.86,17.8,3.5,3.6,18,13,4,4,3,3,29,29,29,24,15
56,66,7981,Banjir,4,7,0.43,217.4,44.9,45.8,225,195,48,47,48,47,71,71,71,57,36
119,145,9153,Gempa Bumi,2,3,0.76,216.2,44.3,41.4,211,167,44,42,45,42,133,133,133,107,27
426,509,10338,Tanah Longsor,1,7,0.47,1709.6,382.8,354.2,1862,1397,359,338,333,353,428,428,428,342,86
132,164,8880,Banjir,1,7,0.33,548.5,118.5,117.7,529,491,108,115,114,109,138,138,138,110,69
231,232,1951,Angin Kencang,4,3,0.55,344.9,70.9,65.5,337,261,70,64,72,73,251,251,251,200,125
395,416,5426,Gempa Bumi,1,3,0.4,631.7,124.3,122.9,665,463,131,110,134,125,349,349,349,280,70
152,187,14300,Gempa Bumi,2,7,0.94,662.2,125.9,129.9,660,510,128,121,124,129,172,172,172,138,34
470,563,13999,Tanah Longsor,3,3,0.79,857.1,164.1,165.2,750,656,163,167,179,144,563,563,563,450,113
451,481,6828,Angin Kencang,2,10,0.79,2430.1,459.8,488.4,2541,1950,512,533,475,494,443,443,443,354,221
421,524,9750,Gempa Bumi,5,5,0.82,1258.1,266.8,262.0,1443,985,254,272,280,272,608,608,608,486,122
386,470,2332,Banjir,1,3,0.93,693.9,143.0,136.0,653,625,132,146,131,143,395,395,395,316,197
396,402,7306,Tanah Longsor,5,10,0.26,1958.9,392.1,391.3,2109,1713,380,417,405,369,466,466,466,373,93
21,25,10404,Banjir,4,3,0.74,37.6,7.0,7.8,37,29,8,7,8,7,27,27,27,22,14
453,542,6253,Gempa Bumi,2,1,0.94,280.1,53.9,55.7,274,210,47,52,55,51,499,499,499,399,100
455,480,10015,Banjir,3,5,0.21,1275.4,246.6,237.7,1080,952,228,247,222,265,480,480,480,384,240
448,523,14383,Banjir,2,1,0.85,257.7,51.1,50.9,251,207,52,51,53,52,481,481,481,385,241
68,84,706,Banjir,4,5,0.36,212.5,40.1,41.7,248,169,43,43,41,44,91,91,91,73,45
126,147,9959,Banjir,4,7,0.31,557.3,98.9,100.5,541,452,110,115,101,104,159,159,159,127,79
43,52,545,Tsunami,4,3,0.43,79.5,14.4,15.2,68,65,16,16,16,16,56,56,56,45,11
182,187,2807,Gempa Bumi,4,7,0.53,673.2,128.7,128.3,658,551,138,132,136,121,202,202,202,162,40
489,578,2589,Gempa Bumi,4,3,0.48,838.4,184.1,169.4,895,619,183,165,168,185,624,624,624,499,125
100,105,3347,Banjir,1,5,0.33,255.6,48.5,52.2,231,204,53,53,53,55,88,88,88,71,44
379,386,12519,Banjir,3,14,0.25,2696.6,509.4,542.4,2569,2175,577,542,537,527,386,386,386,309,193
446,508,2862,Gempa Bumi,4,7,0.59,1874.8,338.4,333.8,1702,1392,359,345,334,353,549,549,549,439,110
470,558,2942,Gempa Bumi,1,1,0.59,270.6,48.8,54.4,269,216,56,58,54,52,469,469,469,375,94
349,397,3085,Angin Kencang,3,5,0.91,1050.1,182.7,194.2,968,834,208,207,189,201,397,397,397,318,198
457,563,2554,Banjir,3,5,0.59,1428.7,267.7,271.9,1408,1032,274,321,283,285,563,563,563,450,282
474,556,2376,Gempa Bumi,5,3,0.72,807.5,158.6,161.8,863,667,170,164,161,160,645,645,645,516,129
396,408,6521,Tanah Longsor,1,7,0.71,1407.8,270.6,288.0,1443,1084,293,310,268,291,343,343,343,274,69
240,296,14246,Tanah Longsor,1,3,0.44,406.9,83.9,89.7,501,349,94,90,100,83,249,249,249,199,50
385,400,12633,Banjir,5,7,0.42,1420.8,269.0,263.9,1483,1148,286,341,288,270,464,464,464,371,232
200,238,4964,Gempa Bumi,3,3,0.47,387.6,76.5,74.7,362,313,79,75,71,72,238,238,238,190,48
417,432,14289,Angin Kencang,2,7,0.37,1321.3,316.6,287.2,1434,1266,300,299,303,311,397,397,397,318,199
448,560,3566,Banjir,5,3,0.72,842.6,166.7,168.3,776,659,166,171,170,161,650,650,650,520,325
116,126,6190,Gempa Bumi,1,5,0.75,323.7,67.0,63.0,318,259,61,60,68,60,106,106,106,85,21
115,129,10058,Tanah Longsor,1,5,0.81,298.8,61.2,66.4,307,266,63,65,62,64,108,108,108,87,22
452,505,13498,Tsunami,3,3,0.41,716.3,150.2,151.5,707,565,152,145,159,147,505,505,505,404,101
142,146,11444,Banjir,1,1,0.78,68.7,16.0,15.2,69,58,16,14,14,15,123,123,123,98,61
119,134,1561,Tanah Longsor,3,5,0.54,324.8,66.2,65.2,349,245,66,71,63,66,134,134,134,107,27
93,96,4599,Tsunami,1,1,0.76,48.3,9.8,9.8,48,39,9,9,10,10,81,81,81,65,16
398,478,12196,Banjir,3,5,0.47,1174.9,245.4,241.5,1234,917,260,235,249,241,478,478,478,382,239
9,11,2929,Gempa Bumi,3,10,0.51,54.5,11.9,11.5,55,45,10,11,11,11,11,11,11,9,2
73,88,13127,Tanah Longsor,2,1,0.5,43.7,9.3,8.5,44,33,8,9,9,8,81,81,81,65,16
26,29,630,Angin Kencang,5,3,0.26,42.7,8.2,9.0,42,36,9,9,8,9,34,34,34,27,17
433,433,14689,Angin Kencang,5,3,0.99,641.1,133.4,124.4,636,533,128,130,125,133,502,502,502,402,251
239,241,8039,Gempa Bumi,4,3,0.75,360.9,77.2,70.6,358,277,77,75,75,69,260,260,260,208,52
362,407,11718,Banjir,5,10,0.7,1994.2,375.7,405.6,1906,1577,433,417,437,417,472,472,472,378,236
145,170,10082,Banjir,1,7,0.94,562.6,117.3,129.2,555,504,117,119,123,115,143,143,143,114,71
489,589,14354,Angin Kencang,5,7,0.2,2012.2,369.4,398.8,1992,1709,402,389,406,425,683,683,683,547,342
68,78,1341,Tsunami,3,10,0.48,390.1,84.3,78.8,362,310,71,78,77,79,78,78,78,62,16
188,234,1387,Banjir,3,3,0.7,356.0,65.8,70.1,376,265,75,71,73,72,234,234,234,187,117
366,411,6029,Angin Kencang,4,10,0.98,2073.0,419.5,410.9,1935,1701,400,382,386,420,444,444,444,355,222
131,151,14246,Banjir,1,3,0.78,226.8,41.9,45.7,229,191,45,41,45,46,127,127,127,101,63
221,234,3023,Angin Kencang,1,5,0.44,559.8,120.2,114.8,626,486,110,112,115,108,197,197,197,157,98
281,305,1724,Banjir,3,7,0.8,1108.8,206.2,205.6,1083,874,212,220,229,215,305,305,305,244,152
277,324,10713,Angin Kencang,4,7,0.57,1122.5,226.1,220.5,1101,937,228,244,227,234,350,350,350,280,175
140,161,14224,Banjir,1,14,0.61,1114.7,220.9,226.0,1071,903,228,200,224,235,135,135,135,108,68
54,59,14557,Angin Kencang,5,3,0.31,87.5,17.0,17.2,86,68,18,18,18,18,68,68,68,55,34
1,1,11954,Gempa Bumi,2,5,1.0,2.5,0.5,0.5,3,2,1,0,1,1,1,1,1,1,0
128,139,9788,Tanah Longsor,2,3,0.57,205.5,37.9,42.7,209,159,39,40,41,41,128,128,128,102,26
1,1,14726,Angin Kencang,3,5,0.75,2.5,0.5,0.5,2,2,0,0,0,1,1,1,1,1,0
173,198,12537,Gempa Bumi,5,10,0.35,998.5,191.3,197.0,1080,809,216,204,186,187,230,230,230,184,46
430,465,6929,Angin Kencang,1,3,0.53,724.3,126.4,142.2,694,590,146,126,144,148,391,391,391,312,195
432,473,7240,Tanah Longsor,3,5,0.97,1141.2,216.0,248.0,1085,920,267,216,216,250,473,473,473,378,95
391,447,7242,Banjir,4,1,0.33,221.5,49.0,44.5,224,190,47,42,45,45,483,483,483,386,241
266,305,5171,Banjir,4,3,0.88,469.4,81.5,85.3,447,407,92,94,95,87,329,329,329,264,165
399,458,3233,Angin Kencang,4,5,0.87,1167.2,219.6,231.6,1040,930,214,214,247,214,495,495,495,396,247
296,332,13439,Angin Kencang,4,3,0.55,483.6,101.2,98.4,433,397,96,100,100,104,359,359,359,287,179
256,287,14158,Tanah Longsor,2,5,0.83,724.2,140.2,142.4,723,568,141,143,144,155,264,264,264,211,53
395,476,14690,Angin Kencang,5,7,0.5,1562.0,334.5,318.0,1614,1359,351,330,347,343,552,552,552,442,276
440,491,12502,Tanah Longsor,2,7,0.33,1806.8,349.6,340.3,1601,1288,370,333,328,359,452,452,452,361,90
174,197,11038,Tanah Longsor,1,3,0.54,292.4,63.4,60.4,300,228,58,61,59,59,165,165,165,132,33
45,56,456,Banjir,4,7,0.45,190.3,42.8,38.4,189,160,41,36,39,40,60,60,60,48,30
343,359,9269,Banjir,3,1,0.34,185.1,35.8,34.1,179,149,35,32,39,37,359,359,359,287,180
141,167,11540,Banjir,5,14,0.51,1148.2,229.1,238.3,1101,987,234,232,254,234,194,194,194,155,97
27,30,5479,Tanah Longsor,5,5,0.97,72.9,15.6,15.0,88,60,15,16,15,15,35,35,35,28,7
233,281,9208,Banjir,3,5,0.71,663.3,147.9,137.6,668,562,138,143,143,143,281,281,281,225,140
209,230,8987,Gempa Bumi,4,3,0.75,348.7,67.1,66.8,323,264,67,73,67,70,248,248,248,199,50
50,54,2871,Gempa Bumi,1,5,0.56,140.6,26.5,27.3,130,97,26,27,27,27,45,45,45,36,9
61,64,1676,Gempa Bumi,4,3,0.45,98.6,18.0,18.5,90,77,20,18,19,18,69,69,69,55,14
243,296,6759,Tanah Longsor,5,10,0.94,1427.2,299.1,292.9,1564,1237,272,304,328,317,343,343,343,275,69
269,317,3392,Angin Kencang,1,10,0.72,1442.7,316.5,308.9,1656,1254,324,307,320,318,266,266,266,213,133
140,143,13820,Banjir,3,1,0.75,71.3,14.6,14.0,75,62,14,14,14,15,143,143,143,114,72
157,185,6326,Banjir,5,1,0.79,92.2,18.0,18.3,93,76,19,19,19,17,215,215,215,172,107
85,86,12848,Tanah Longsor,1,3,0.66,134.6,27.4,26.2,130,104,24,26,26,26,72,72,72,58,14
84,88,5667,Gempa Bumi,4,3,0.27,134.2,28.9,25.1,131,99,25,27,25,25,95,95,95,76,19
276,317,1475,Tanah Longsor,3,14,0.98,2141.4,432.2,439.1,2284,1685,422,470,453,430,317,317,317,254,63
31,35,6029,Tanah Longsor,4,7,0.83,122.2,24.2,24.4,116,104,25,23,24,26,38,38,38,30,8
8,10,417,Tanah Longsor,3,3,0.97,14.8,3.0,3.0,16,12,3,3,3,3,10,10,10,8,2
280,323,9880,Tanah Longsor,5,1,0.31,167.0,33.9,32.2,163,131,32,32,32,31,375,375,375,300,75
203,252,5099,Banjir,5,3,0.4,391.9,75.5,77.0,394,299,81,84,75,76,292,292,292,234,146
423,513,12677,Banjir,3,1,0.2,246.8,57.5,51.8,244,191,49,49,52,52,513,513,513,410,256
33,36,2129,Tanah Longsor,1,3,0.82,54.2,10.9,10.5,54,43,11,12,11,11,30,30,30,24,6
